设备ID,风机ID,风场ID,记录时间,轮毂额定转速设定值,轮毂最大转速设定值,变桨启动位置设定值,叶片待机位置设定值,叶片1限位位置设定值,叶片2限位位置设定值,叶片3限位位置设定值,叶片工作位置设定值,风向偏置设定值,通风机启动温度设定值,风机功率限制设定值,功率因数设定值,转动模式速度设定值,主轴承油脂泵启动时间间隔,主轴承油脂泵运行周期,偏航轴承油脂泵运行时间间隔,偏航轴承油脂泵运行周期,变桨轴承油脂泵运行时间间隔,变桨轴承油脂泵运行周期,变桨齿轮油脂泵启动间隔时间,PN表格选择,风机软件版本号,总发出的有功电量,总吸收的有功电量,总发出的无功电量,总吸收的无功电量,叶片1总变桨角度,叶片2总变桨角度,叶片3总变桨角度,总解缆转数,总轮毂转动圈数,总偏航次数,系统时间,采样序号,轮毂转速,轮毂角度,叶片1角度,叶片2角度,叶片3角度,变桨电机1电流,变桨电机2电流,变桨电机3电流,超速传感器转速检测值,5秒偏航对风平均值,x方向振动值,y方向振动值,扭缆圈数,液压制动压力,机舱气象站风速,风向绝对值,大气压力,无功功率控制状态,变频器电网侧电流,变频器电网侧电压,变频器电网侧有功功率,变频器电网侧无功功率,变频器发电机侧功率,发电机运行频率,发电机电流,发电机转矩,变频器入口温度,变频器出口温度,变频器入口压力,变频器出口压力,变频器冷却液液位要求,发电机功率限幅值,无功功率设定值,额定的轮毂转速,测风塔环境温度,发电机定子温度1,发电机定子温度2,发电机定子温度3,发电机定子温度4,发电机定子温度5,发电机定子温度6,发电机空气温度1,发电机空气温度2,主轴承温度1,主轴承温度2,轮毂温度,轮毂控制柜温度,机舱温度,机舱控制柜温度,变频器INU温度,变频器ISU温度,变频器INU RMIO温度,扭缆圈数,变桨电机1功率估算,变桨电机2功率估算,变桨电机3功率估算,风机当前状态值,轮毂当前状态值,偏航状态值,偏航要求值,变频器控制状态,无功功率控制状态,变频器状态,IO1,IO2,IO3,IO4,IO5,IO6,IO7,IO8,AD1,AD2,AD3,AD4,AD5,AD6,AD7,AD8,PLC_1,PLC_2,PLC_3,PLC_4,PLC_5,PLC_6,PLC_7,PLC_8,PLC_9,PLC_10,PLC_11,PLC_12,PLC_13,PLC_14,PLC_15,PLC_16,PLC_17,PLC_18,PLC_19,PLC_20,叶片1电池箱温度,叶片2电池箱温度,叶片3电池箱温度,叶片1变桨电机温度,叶片2变桨电机温度,叶片3变桨电机温度,叶片1变频器箱温度,叶片2变频器箱温度,叶片3变频器箱温度,PLC_30,5秒标志位,10秒标志位,30秒标志位,60秒标志位,5分钟标志位,10分钟标志位,30分钟标志位,60分钟标志位 
102,2,1,2019-09-01 00:09:09,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689894,34143,10.99,228,0.01,0.02,0.01,54.78,54.76,54.82,11.08,6.8,-0.03,-0.04,0.6,174,5.7,226,1,1,317,670,340,0,341,11.05,456,298,35.9,34.6,0,2.4,0,2067.6,0,16.83,22.3,35.4,38.2,36.8,39.1,38,37.5,64.1,52.4,60.3,58.1,30.4,35.5,31.1,30.8,35,35,35,0.628,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:10,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689895,34153,10.98,300,0.01,0.02,0.01,54.71,54.7,54.74,11.15,5.9,-0.01,0,0.6,173.7,4.5,226,1,1,322,673,342,0,354,10.94,464,300,36.1,34.9,0,2.4,0,2067.6,0,16.83,22.3,36.9,38.1,36.8,38.1,37.9,37.5,64.1,52.4,60.3,58.1,30.3,35.4,31.1,30.8,35,35,35,0.628,0,0.9,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,29,29,29,39,42,41,35,35,36,36,True,True,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:11,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689896,34163,10.97,12,0.01,0.02,0.01,54.67,54.67,54.7,11.01,5.1,0,0.09,0.6,173.4,5,226,1,1,318,675,341,0,346,11,469,301,35.7,34.6,0,2.4,0,2067.6,0,16.83,22.3,38.6,38.2,36.7,36.5,37.9,37.5,64,52.4,60.3,58.1,30.4,35.6,31.1,30.8,35,35,35,0.628,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:12,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689897,34173,10.97,84,0.01,0.02,0.01,54.69,54.66,54.66,11.08,4.4,-0.04,-0.07,0.6,173.1,4.1,227,1,1,320,676,350,0,350,10.99,472,301,36,34.6,0,2.3,0,2067.6,0,16.83,22.3,41.2,38.2,36.7,34.4,37.9,37.4,64,52.4,60.3,58.1,30.3,35.5,31.1,30.8,35,35,35,0.628,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:13,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689898,34183,11,154,0.01,0.02,0.01,54.68,54.63,54.67,11.08,4.2,0.02,-0.01,0.6,173,3.9,226,1,1,320,676,338,0,349,11.05,466,302,35.9,34.5,0,2.4,0,2067.6,0,16.83,22.3,41.7,38.1,36.7,34.8,37.9,37.4,64,52.4,60.3,58.1,30.4,35.6,31.1,30.8,35,35,35,0.628,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:14,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689899,34193,11.02,226,0.01,0.02,0.01,54.66,54.65,54.67,11.13,2.7,0.02,0.07,0.6,173.1,5.5,227,1,1,322,672,345,0,354,11.05,455,302,35.7,34.5,0,2.3,0,2067.6,0,16.83,22.3,42.1,38.1,36.6,35.5,37.9,37.5,64,52.4,60.3,58.1,30.3,35.4,31.1,30.8,35,35,35,0.627,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:15,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689900,34203,11.04,298,0.01,0.02,0.01,54.7,54.65,54.71,11.12,2.3,-0.04,-0.08,0.6,172.8,5.9,227,1,1,322,670,343,0,352,10.98,459,302,35.9,34.7,0,2.4,0,2067.6,0,16.83,22.3,43.3,38.1,36.6,35.4,37.9,37.5,64,52.4,60.3,58.1,30.4,35.5,31.1,30.8,35,35,35,0.627,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,True,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:16,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689901,34213,11.02,10,0.01,0.02,0.01,54.65,54.59,54.62,11.15,1.2,0.06,0.04,0.6,172.5,4.4,227,1,1,319,673,338,0,348,10.88,474,302,36,34.8,0,2.4,0,2067.6,0,16.83,22.3,43,38.1,36.7,36.1,37.8,37.5,64,52.4,60.3,58.1,30.4,35.5,31.1,30.8,35,35,35,0.627,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:17,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689902,34223,10.98,82,0.01,0.02,0.01,54.58,54.62,54.64,11.14,1.1,-0.05,0.05,0.6,172.1,4.9,227,1,1,318,676,345,0,345,11.04,460,303,35.9,34.8,0,2.4,0,2067.6,0,16.83,22.3,42.2,38.1,36.7,37.5,37.8,37.5,64,52.4,60.3,58.1,30.4,35.4,31.1,30.8,35,35,35,0.627,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:18,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689903,34233,11.01,154,0.01,0.02,0.01,54.64,54.59,54.62,11.12,0.2,0.02,-0.07,0.6,172,4.8,227,1,1,321,676,347,0,358,10.99,462,302,35.8,34.5,0,2.4,0,2067.6,0,16.83,22.3,40.1,38.1,36.7,38.8,37.8,37.5,64,52.4,60.3,58.1,30.4,35.5,31.1,30.8,35,35,35,0.627,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:19,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689904,34243,11.03,224,0.01,0.02,0.01,54.62,54.57,54.57,11.1,-0.8,-0.01,0.03,0.6,171.9,5.7,227,1,1,323,674,340,0,351,11.11,470,303,35.6,34.4,0,2.3,0,2067.6,0,16.83,22.3,36.6,38.1,36.7,40.3,37.8,37.5,64,52.4,60.3,58.1,30.3,35.5,31.1,30.8,35,35,35,0.627,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:20,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689905,34253,11.05,296,0.01,0.02,0.01,54.55,54.61,54.62,11.14,-2,0.03,0.04,0.6,171.8,6.8,228,1,1,326,671,356,0,360,10.98,477,303,35.8,34.6,0,2.3,0,2067.6,0,16.83,22.3,35.2,38.2,36.7,40.5,37.8,37.6,64.1,52.4,60.3,58.1,30.4,35.6,31.1,30.8,35,35,35,0.627,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,36,True,True,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:21,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689906,34263,11.04,8,0.01,0.02,0.01,54.61,54.57,54.61,11.15,-3.6,-0.04,-0.08,0.6,171.6,6.9,228,1,1,319,673,341,0,356,11.07,470,303,35.6,34.6,0,2.4,0,2067.6,0,16.83,22.3,35.2,38.2,36.7,39.3,37.8,37.6,64.1,52.4,60.3,58.1,30.3,35.5,31.1,30.8,35,35,35,0.627,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:22,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689907,34273,11.02,80,0.01,0.02,0.01,54.57,54.53,54.58,11.16,-2.8,0.05,0.07,0.6,171.3,6,228,1,1,322,676,345,0,355,11.04,476,304,35.8,34.6,0,2.4,0,2067.6,0,16.83,22.3,33.7,38.2,36.8,39.2,37.9,37.5,64.1,52.4,60.3,58.1,30.4,35.4,31.1,30.8,35,35,35,0.628,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:23,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689908,34283,11.04,152,0.01,0.02,0.01,54.6,54.59,54.64,11.14,0.3,-0.05,0,0.6,171.1,4.3,227,1,1,320,676,338,0,348,11.07,467,304,35.4,34.4,0,2.4,0,2067.6,0,16.83,22.3,34.5,38.2,36.8,38.7,37.9,37.5,64.1,52.4,60.3,58.1,30.4,35.6,31.1,30.8,35,35,35,0.628,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:24,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689909,34293,11.09,222,0.01,0.02,0.01,54.61,54.53,54.57,11.19,-1.2,-0.01,-0.08,0.6,171,6,227,1,1,330,675,362,0,357,11.15,472,306,35.4,34.3,0,2.3,0,2067.6,0,16.83,22.3,34.8,38.2,36.8,37.5,37.8,37.5,64.1,52.4,60.3,58.1,30.3,35.4,31.1,30.8,35,35,35,0.628,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:25,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689910,34303,11.15,294,0.01,0.02,0.01,54.6,54.57,54.63,11.22,-3,0.04,0.06,0.6,171,7,228,1,1,329,671,343,0,363,11.15,482,306,35.7,34.6,0,2.4,0,2067.6,0,16.83,22.3,36,38.2,36.8,35.5,37.8,37.5,64.1,52.4,60.3,58.1,30.3,35.5,31.1,30.8,35,35,35,0.628,0,0,0.9,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,True,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:26,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689911,34313,11.13,6,0.01,0.02,0.01,54.58,54.57,54.64,11.23,-2.4,-0.05,0.01,0.6,170.8,6.3,228,1,1,328,673,343,0,354,10.95,477,308,35.3,34.3,0,2.3,0,2067.6,0,16.83,22.3,39.2,38.2,36.8,33.5,37.8,37.5,64.1,52.4,60.3,58.1,30.4,35.5,31.1,30.8,35,35,35,0.628,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:27,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689912,34323,11.17,78,0.01,0.02,0.01,54.55,54.5,54.55,11.25,-2.1,0.06,-0.03,0.6,170.6,4.5,228,1,1,324,676,363,0,363,11.1,474,309,35.4,34.3,0,2.3,0,2067.6,0,16.83,22.3,41.4,38.1,36.8,32.5,37.8,37.5,64.1,52.4,60.3,58.1,30.3,35.4,31.1,30.8,35,35,35,0.628,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:28,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689913,34333,11.14,150,0.01,0.02,0.01,54.56,54.58,54.56,11.26,-0.7,-0.09,0.09,0.6,170.3,5.1,228,1,1,336,676,359,0,361,11.07,479,311,35.4,34.3,0,2.4,0,2067.6,0,16.83,22.2,42,38.1,36.8,33.2,37.8,37.5,64.1,52.4,60.3,58.1,30.3,35.5,31.1,30.8,35,35,35,0.628,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:29,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689914,34343,11.2,220,0.01,0.02,0.01,54.54,54.56,54.59,11.32,-0.2,0.06,-0.01,0.6,170.3,5.5,227,1,1,333,674,358,0,359,11.13,473,312,35.4,34.5,0,2.4,0,2067.6,0,16.83,22.2,43.9,38.2,36.8,33.2,37.8,37.5,64.1,52.4,60.3,58.1,30.3,35.6,31.1,30.8,35,35,35,0.628,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:30,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689915,34353,11.26,292,0.01,0.02,0.01,54.57,54.51,54.55,11.33,-0.9,-0.04,-0.05,0.6,170.4,3.9,227,1,1,336,671,366,0,359,11.18,491,313,35.2,34.4,0,2.3,0,2067.6,0,16.83,22.3,44,38.2,36.8,33.3,37.8,37.5,64.1,52.4,60.3,58.1,30.3,35.4,31.1,30.8,35,35,35,0.628,-0.8,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,36,True,True,True,False,False,False,False,False,
102,2,1,2019-09-01 00:09:31,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689916,34363,11.26,4,0.01,0.02,0.01,54.6,54.59,54.59,11.37,0.3,0.01,0.1,0.6,170.2,6.3,227,1,1,336,674,357,0,356,11.16,474,315,35.5,34.3,0,2.3,0,2067.6,0,16.83,22.3,43.1,38.2,36.8,34.5,37.8,37.5,64.1,52.4,60.3,58.1,30.3,35.5,31.1,30.8,35,35,35,0.628,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:32,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689917,34373,11.28,76,0.01,0.02,0.01,54.62,54.61,54.63,11.41,2.4,0.02,-0.02,0.6,170.1,6.6,226,1,1,341,677,367,0,379,11.29,489,316,35.7,34.4,0,2.3,0,2067.6,0,16.83,22.3,42.3,38.2,36.9,35.6,37.8,37.5,64.1,52.4,60.3,58.1,30.4,35.5,31.1,30.8,35,35,35,0.628,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:33,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689918,34383,11.27,148,0.01,0.02,0.01,54.55,54.53,54.54,11.41,2.9,0,-0.03,0.6,169.8,7.5,226,1,1,339,677,372,0,361,11.24,485,317,35.3,34.1,0,2.3,0,2067.6,0,16.83,22.3,41,38.2,36.9,37,37.8,37.5,64.1,52.4,60.3,58.1,30.3,35.5,31.1,30.8,35,35,35,0.628,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,35,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:34,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689919,34393,11.3,218,0.01,0.02,0.01,54.57,54.6,54.61,11.4,1.7,-0.03,0.08,0.6,169.7,7.8,226,1,1,344,673,363,0,386,11.32,494,318,35.4,34.2,0,2.3,0,2067.6,0,16.83,22.3,38.8,38.2,36.8,39.6,37.8,37.5,64.1,52.4,60.3,58.1,30.3,35.4,31.1,30.8,35,35,35,0.628,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:35,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689920,34403,11.36,290,0.01,0.02,0.01,54.58,54.59,54.6,11.4,1.6,0.01,-0.06,0.6,169.8,6.8,226,1,1,345,671,376,0,384,11.39,501,320,35.5,34.3,0,2.3,0,2067.6,0,16.83,22.3,37.9,38.2,36.9,39.8,37.8,37.5,64.1,52.4,60.3,58.1,30.3,35.5,31.1,30.8,35,35,35,0.628,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,True,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:36,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689921,34413,11.39,2,0.01,0.02,0.01,54.54,54.5,54.54,11.53,2.7,-0.02,-0.03,0.6,169.7,3.7,226,1,1,345,674,378,0,368,11.3,503,321,35.1,34,0,2.4,0,2067.6,0,16.83,22.3,37.3,38.2,36.9,40.1,37.8,37.5,64.1,52.4,60.3,58.1,30.3,35.4,31.1,30.8,35,35,35,0.628,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:09:37,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301760,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094452,115689922,34423,11.37,74,0.01,0.02,0.01,54.57,54.58,54.58,11.49,2.2,0.04,0.1,0.6,169.6,5.8,226,1,1,352,676,379,0,393,11.37,499,322,35.5,34.2,0,2.4,0,2067.6,0,16.83,22.3,37.2,38.2,36.9,40.6,37.8,37.5,64.1,52.4,60.3,58.1,30.2,35.5,31.1,30.8,35,35,35,0.628,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
